gvkey,cnms,ctype,salecs,srcdate,conm,tic,cusip,CIK,sic,Symbol,GICS Sector,fyear,ap,at,capx,cogs,epsfx,gp,invt,ni,rect,sale,calc_ap_value,calc_at_value,calc_capx_value,calc_cogs_value,calc_epsfx_value,calc_gp_value,calc_invt_value,calc_ni_value,calc_rect_value,calc_sale_value
6774,Europe,GOVFRN,769.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Asia Pacific,GOVFRN,1451.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Asia Pacific,GOVFRN,3882.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Europe,GOVFRN,1419.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Other,GOVFRN,48.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Asia Pacific,GOVFRN,420.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U.S. Commercial and Other,MARKET,503.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Asia Pacific,GOVFRN,73.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U. S. Government,GOVDOM,10803.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Other,GOVFRN,623.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U.S. Commercial and Other,MARKET,27.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U.S. Commercial and Other,MARKET,184.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U. S. Government,GOVDOM,9322.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U. S. Government,GOVDOM,14776.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U. S. Government,GOVDOM,7524.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,U.S. Commercial and Other,MARKET,142.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Middle East,GOVFRN,1481.0,2019-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2019,1281.0,47528.0,1484.0,50196.0,21.95,9616.0,3619.0,6230.0,11431.0,59812.0,,,,,,,,,,
6774,Other,GOVFRN,796.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Other,GOVFRN,1.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Middle East,GOVFRN,12.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Europe,GOVFRN,87.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Asia Pacific,GOVFRN,54.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Middle East,GOVFRN,823.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Europe,GOVFRN,857.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Asia Pacific,GOVFRN,1994.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Other,GOVFRN,157.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Middle East,GOVFRN,1858.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Asia Pacific,GOVFRN,461.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Other,GOVFRN,435.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Middle East,GOVFRN,1103.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Europe,GOVFRN,4303.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Asia Pacific,GOVFRN,2970.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U.S. Commercial and Other,MARKET,347.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U. S. Government,GOVDOM,11331.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U. S. Government,GOVDOM,7814.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U.S. Commercial and Other,MARKET,34.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U. S. Government,GOVDOM,11344.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U. S. Government,GOVDOM,18026.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U.S. Commercial and Other,MARKET,150.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,U.S. Commercial and Other,MARKET,7.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6774,Europe,GOVFRN,1020.0,2022-12-31,LOCKHEED MARTIN CORP,LMT,539830109,936468.0,3760,LMT,Industrials,2022,2117.0,52880.0,1670.0,56193.0,21.66,9791.0,3088.0,5732.0,14823.0,65984.0,65.26151444184231,11.260730516748023,12.533692722371967,11.947167104948601,-1.3211845102505657,1.819883527454243,-14.672561481072119,-7.993579454253612,29.67369433995276,10.318999531866515
6781,Hess Corp,COMPANY,286.52,2019-12-31,LOEWS CORP,L,540424108,60086.0,6331,L,Financials,2019,108.0,82243.0,1041.0,12248.0,3.07,2453.0,,932.0,7675.0,14701.0,,,,,,,,,,
6781,International,GEOREG,464.36,2019-12-31,LOEWS CORP,L,540424108,60086.0,6331,L,Financials,2019,108.0,82243.0,1041.0,12248.0,3.07,2453.0,,932.0,7675.0,14701.0,,,,,,,,,,
6781,Occidental,COMPANY,207.48,2019-12-31,LOEWS CORP,L,540424108,60086.0,6331,L,Financials,2019,108.0,82243.0,1041.0,12248.0,3.07,2453.0,,932.0,7675.0,14701.0,,,,,,,,,,
6781,PETROBRAS BRASILEIRO SA -ADR,COMPANY,197.6,2019-12-31,LOEWS CORP,L,540424108,60086.0,6331,L,Financials,2019,108.0,82243.0,1041.0,12248.0,3.07,2453.0,,932.0,7675.0,14701.0,,,,,,,,,,
7017,Shell Trading,COMPANY,499.1,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Marathon Petroleum Corp,COMPANY,648.83,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Other international,GEOREG,20.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Other U.S.,GEOREG,176.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Equatorial Guinea,GEOREG,307.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Northern Delaware,GEOREG,358.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Oklahoma,GEOREG,697.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Bakken,GEOREG,1771.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Eagle Ford,GEOREG,1600.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Valero Marketing and Supply,COMPANY,549.01,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,Flint Hills Resources,COMPANY,648.83,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7017,U.K.,GEOREG,134.0,2019-12-31,MARATHON OIL CORP,MRO,565849106,101778.0,1311,MRO,Energy,2019,1307.0,20245.0,2550.0,1652.0,0.59,3339.0,72.0,480.0,1122.0,4991.0,,,,,,,,,,
7063,International,GEOREG,88.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Miami,GEOREG,178.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Philadelphia,GEOREG,90.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Jacksonville,GEOREG,100.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,New Orleans,GEOREG,106.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Orlando,GEOREG,221.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Northern Virginia,GEOREG,135.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Los Angeles,GEOREG,187.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Florida Gulf Coast,GEOREG,338.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,San Francisco/San Jose,GEOREG,519.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Orange County,GEOREG,104.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,San Antonio,GEOREG,105.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,San Diego,GEOREG,516.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Maui/Oahu,GEOREG,400.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Phoenix,GEOREG,311.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Seattle,GEOREG,120.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Houston,GEOREG,116.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Denver,GEOREG,93.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Other United States,GEOREG,214.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Atlanta,GEOREG,159.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,"Washington, D.C.",GEOREG,341.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,New York,GEOREG,560.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Chicago,GEOREG,165.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Boston,GEOREG,303.0,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Transient,MARKET,2092.91,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Contract,MARKET,137.24,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7063,Group,MARKET,1200.85,2019-12-31,HOST HOTELS & RESORTS INC,HST,44107P104,1070750.0,6798,HST,Real Estate,2019,263.0,12305.0,0.0,4568.0,1.26,947.0,0.0,920.0,63.0,5515.0,,,,,,,,,,
7065,Foreign,GEOREG,8825.56,2019-12-31,MARSH & MCLENNAN COS,MMC,571748102,62709.0,6411,MMC,Financials,2019,2153.0,31357.0,421.0,12663.0,3.41,3989.0,0.0,1742.0,5443.0,16652.0,,,,,,,,,,
7085,North America,GEOREG,2723.0,2019-12-31,MASCO CORP,MAS,574599106,62996.0,3430,MAS,Industrials,2019,697.0,5027.0,162.0,4197.0,2.2,2510.0,754.0,933.0,999.0,6707.0,,,,,,,,,,
7085,North America,GEOREG,2605.0,2019-12-31,MASCO CORP,MAS,574599106,62996.0,3430,MAS,Industrials,2019,697.0,5027.0,162.0,4197.0,2.2,2510.0,754.0,933.0,999.0,6707.0,,,,,,,,,,
7085,United States,GEOREG,5127.0,2019-12-31,MASCO CORP,MAS,574599106,62996.0,3430,MAS,Industrials,2019,697.0,5027.0,162.0,4197.0,2.2,2510.0,754.0,933.0,999.0,6707.0,,,,,,,,,,
7085,Home Depot Inc. (The),COMPANY,2481.0,2019-12-31,MASCO CORP,MAS,574599106,62996.0,3430,MAS,Industrials,2019,697.0,5027.0,162.0,4197.0,2.2,2510.0,754.0,933.0,999.0,6707.0,,,,,,,,,,
7146,WAL-MART STORES INC,COMPANY,588.214,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,Consumer Staples,2019,846.9,10362.1,173.7,3054.5,5.24,2292.9,801.2,704.6,502.9,5347.4,,,,,,,,,,
7146,PEPSICO INC,COMPANY,534.74,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,Consumer Staples,2019,846.9,10362.1,173.7,3054.5,5.24,2292.9,801.2,704.6,502.9,5347.4,,,,,,,,,,
7146,Asia Pacific,GEOREG,650.0,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,Consumer Staples,2019,846.9,10362.1,173.7,3054.5,5.24,2292.9,801.2,704.6,502.9,5347.4,,,,,,,,,,
7146,Americas,GEOREG,3711.3,2019-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,Consumer Staples,2019,846.9,10362.1,173.7,3054.5,5.24,2292.9,801.2,704.6,502.9,5347.4,,,,,,,,,,
7146,WAL-MART STORES INC,COMPANY,762.06,2022-11-30,MCCORMICK & CO INC,MKC,579780206,63754.0,2090,MKC,Consumer Staples,2022,1171.0,13124.9,262.0,3875.4,2.55,2475.1,1340.1,688.2,573.7,6350.5,38.26898098949109,26.66254909719072,50.83477259643063,26.875102308070066,-51.335877862595424,7.946268917091884,67.26160758861705,-2.3275617371558295,14.07834559554585,18.75864906309609
