gvkey,fyear,acominc,ap,at,capx,capxv,cogs,epsfx,gp,ib,invt,ni,oibdp,rect,sale
023714,2020,-13,783,16006,440,440,10468,4.39,1321,511,335,511,1131,2063,11789
023714,2021,-14,830,15217,469,469,10328,1.76,2040,230,355,230,1818,2176,12368
023714,2022,-21,773,14669,415,415,10729,.35,1482,46,353,46,1253,2137,12211
023753,2018,0,109.096,887.557,26.106,26.106,569.607,4.02,404.098,133.602,270.504,133.602,217.971,310.114,973.705
023753,2019,0,90.437,1041.072,29.56,29.56,614.93,2.56,376.399,83.762,280.813,83.762,179.854,391.81,991.329
023753,2020,0,117.878,1220.661,15.45,15.45,679.33,3.3,413.418,106.87,298.719,106.87,187.88,460.878,1092.748
023753,2021,-1.44,177.389,1673.119,19.84,19.84,846.4349999999999,4.12,498.814,131.532,531.9880000000001,131.532,231.123,472.764,1345.249
023753,2022,-3.303,179.819,2341.786,37.883,37.883,1129.499,3.85,604.25,121.549,755.901,121.549,273.784,427.385,1733.749
023768,2018,0,.139,180.211,.018,.018,5.246,-.15,9.117000000000001,-3.372,0,-3.329,-.493,,14.363
023768,2019,0,.309,181.089,.012,.012,8.494999999999999,.57,20.903,11.526,0,11.526,11.94,,29.398
023768,2020,0,.264,180.446,.066,.066,1.923,.52,7.689,10.001,0,10.001,.959,,9.612
023768,2021,0,.43,212.658,.008,.008,6.051,1.8,23.169,32.91,0,32.91,14.995,,29.22
023790,2021,0,1.49,60.662,1.834,1.834,8.786,.25,20.098,2.084,.921,2.084,5.424,5.253,28.884
023790,2022,0,1.605,64.88800000000001,12.169,12.169,8.413,.33,21.924,2.771,.851,2.771,5.959,6.043,30.337
023793,2018,0,0,2068.594,0,0,225.789,6.31,189.237,226.702,0,226.702,,34.711,415.026
023793,2019,0,0,2046.443,0,0,232.592,3.95,201.746,174.966,0,174.966,,34.385,434.338
023793,2020,0,0,2057.705,0,0,221.827,4.52,195.03,173.547,0,173.547,,38.307,416.857
023793,2021,0,0,2123.222,0,0,224.382,14.22,216.857,448.759,0,448.759,,39.202,441.239
023809,2018,-235.805,4409.372,9346.98,521.788,521.788,4902.247,48.77,6318.83,1337.536,3943.67,1337.536,2479.365,258.136,11221.077
023809,2019,-269.322,4864.912,9895.913,496.05,496.05,5128.785,63.43,6734.958,1617.221,4319.113,1617.221,2579.298,308.995,11863.743
023809,2020,-354.252,5156.324,14423.872,457.736,457.736,5463.748,71.93000000000001,7168.219,1732.972,4473.282,1732.972,2899.045,364.774,12631.967
023809,2021,-307.986,6013.924,14516.199,621.7670000000001,621.7670000000001,6504.117,95.19,8125.468,2170.314,4639.813,2170.314,3395.21,378.392,14629.585
023809,2022,-300.536,7301.347,15275.043,672.391,672.391,7337.357,117.19,8914.873,2429.604,5638.004,2429.604,3712.952,504.886,16252.23
023810,2018,-20.442,34.913,244.749,29.79,29.79,62.674,-5.2,117.371,-71.17100000000001,14.13,-71.17100000000001,40.032,70.16,180.045
023810,2019,-19.318,49.316,233.194,31.215,31.215,62.387,-3.41,112.292,-48.199,12.187,-48.199,30.621,41.363,174.679
023810,2020,-19.913,33.418,193.593,28.368,28.368,53.554,-2.61,69.12,-37.225,11.267,-37.225,20.126,19.307,122.674
023812,2018,-12.3,218.2,11734.5,383.1,383.1,290,21.29,6420.8,2444.4,1151.2,2444.4,2708.5,2272,6710.8
023812,2019,21.1,418.1,14805.2,429.6,429.6,577,18.46,7286.4,2115.8,1415.5,2115.8,2520.2,2693.4,7863.4
023812,2020,29.3,475.5,17163.3,614.6,614.6,608.7,30.52,7888.4,3513.2,1916.6,3513.2,3808.5,4114.7,8497.1
023812,2021,-26.2,564,25434.8,551.9,551.9,1879.1,71.97,14192.6,8075.3,1951.3,8075.3,9513.200000000001,6036.5,16071.7
023812,2022,-238.8,589.2,29214.5,590.1,590.1,932.4,38.22,11240.5,4338.4,2401.9,4338.4,5555.7,5328.7,12172.9
023813,2021,0,2.901,108.552,.252,.252,0,-3.6,0,-114.762,0,-114.762,-37.12,0,0
023813,2022,-.178,2.54,95.991,.045,.045,0,-1.3,0,-49.197,0,-49.197,-43.979,.9,0
023818,2018,-.182,146.76,1722.281,39.55,39.55,398.014,-.68,233.547,-52.658,0,-52.658,2.299,82.31,631.561
023818,2019,-.234,37.488,1498.015,35.534,35.534,648.833,-3.67,197.55,-301.971,0,-301.971,-31.377,77.41800000000001,846.383
023818,2020,-.278,32.068,1370.185,29.473,29.473,787.124,-3.94,235.309,-334.246,0,-334.246,23.17,126.315,1022.433
023818,2021,-.362,96.084,1419.458,24.983,24.983,657.551,-.35,250.406,-30.284,0,-37.601,48.932,130.604,907.957
023818,2022,-1.178,57.174,1817.293,38.361,38.361,1035.429,-.2,316.584,-18.701,0,-19.164,58.986,254.684,1352.013
023821,2018,-616.696,152.02,2478.411,63.143,63.143,1803.496,.13,1113.342,15.04,44.619,15.04,304.874,362.847,2916.838
023843,2018,0,2.75,139.749,3.982,3.982,32.063,.73,121.118,21.719,.299,21.719,45.238,5.764,153.181
023843,2019,0,3.348,166.113,22.486,22.486,41.105,.6899999999999999,158.571,20.476,.315,20.476,48.385,5.842,199.676
023843,2020,0,3.658,211.565,6.052,6.052,48.583,.78,200.228,23.306,.396,23.306,65.76600000000001,8.531000000000001,248.811
023843,2021,-.256,5.414,249.203,28.021,28.021,57.416,1.42,218.186,42.658,.484,42.658,71.30200000000001,8.109999999999999,275.602
023843,2022,-.637,5.219,424.19,23.94,23.94,63.395,1.77,294.126,52.947,.389,52.947,105.181,9.461,357.521
023856,2018,-.066,251.657,1515.547,52.88,52.88,852.326,-.76,659.657,-185.829,124.871,-185.829,-131.728,421.166,1511.983
023856,2019,.188,194.626,1368.086,36.531,36.531,939.276,-1.25,495.512,-320.711,136.752,-320.711,-207.427,435.842,1434.788
023864,2018,38.231,165.744,1567.054,215.108,215.108,977.428,.01,380.628,.392,150.689,24.854,202.227,340.069,1358.056
023864,2019,35.346,123.444,1418.004,193.274,193.274,954.218,-3.18,363.222,-108.863,143.538,-102.377,198.908,248.874,1317.44
023864,2020,20.908,60.078,1303.491,75.611,75.611,351.195,-2.63,261.866,-86.01900000000001,109.837,-101.291,138.46,230.67,613.061
023864,2021,19.144,70.782,1179.197,39.553,39.553,353.779,-3.36,276.466,-110.924,102.494,-112.708,143.956,205.398,630.245
023865,2018,-11.432,199.882,745.497,5.473,5.473,1160.029,-5.18,-97.64100000000001,-658.46,206.05,-725.292,-324.752,241.865,1062.388
023865,2019,1.926,109.913,626.519,3.804,3.804,675.248,-3.89,183.863,-122.668,154.682,-121.974,9.039999999999999,165.464,859.111
023865,2020,-52.39,73.48099999999999,591.792,8.23,8.23,383.66,-.25,182.657,-12.118,126.469,-10.318,25.791,163.759,566.317
023865,2021,-58.822,85.929,913.265,6.679,6.679,525.498,.26,197.865,30.894,159.703,30.894,38.025,166.621,723.3630000000001
023865,2022,-72.786,139.159,942.655,13.238,13.238,680.2,-.43,209.615,-22.861,237.576,-22.861,33.344,200.971,889.8150000000001
023933,2018,.911,1.698,122.706,.202,.202,0,-1,0,-129.065,0,-129.065,-79.568,1.726,0
023933,2019,-.055,4.412,93.68000000000001,.255,.255,0,-2.93,0,-72.628,0,-72.628,-67.694,1.707,0
023933,2020,.335,1.341,135.147,.398,.398,0,-.62,0,-32.425,0,-32.425,-41.252,5.999,0
023933,2021,.337,3.984,75.08,.695,.695,0,-.98,0,-71.887,0,-71.887,-71.294,1.609,0
023977,2018,10.006,107.42,4928.672,0,0,780.702,.9,489.853,206.086,0,206.086,,29.091,1270.555
023977,2019,-4.698,102.234,4942.411,0,0,781.6369999999999,.77,484.96,171.917,0,171.917,,26.926,1266.597
023977,2020,-42.802,86.218,4829.759,0,0,555.923,-.77,45.956,-173.207,0,-173.207,,22.137,601.879
023977,2021,-15.508,80.657,4790.527,0,0,644.4829999999999,.08,289.386,18.828,0,18.828,,40.052,933.869
023977,2022,36.881,104.215,4772.714,0,0,781.1079999999999,.63,457.309,144.805,0,144.805,,43.331,1238.417
023978,2018,-1026,2535,10982,1001,1001,12305,6.25,1873,1115,2092,1115,1537,1659,14178
023978,2019,-478,2054,11608,1252,1252,12082,-3.67,855,-630,1785,-630,566,1177,12937
023978,2020,-47,1884,12059,725,725,9558,-5.92,183,-1165,1402,-1165,-91,994,9741
023978,2021,331,2908,17816,863,863,14533,14.88,5742,4174,2210,4174,5316,2089,20275
023978,2022,-85,3016,19458,1769,1769,16777,9.16,4288,2524,2359,2524,3866,1635,21065
023980,2018,-.004,1.408,39.169,0,0,0,-5.12,0,-25.87,0,-25.87,-25.352,0,0
023980,2019,0,1.197,41.78,.012,.012,0,-2.35,0,-26.293,0,-26.293,-27.062,0,0
023980,2020,0,1.544,47.456,.033,.033,0,-2.03,0,-37.3,0,-37.3,,0,0
023980,2021,0,1.557,127.514,.021,.021,0,-24.58,0,-194.912,0,-194.912,,0,0
023980,2022,-.079,.788,230.633,.091,.091,0,-3.55,0,-51.834,0,-51.834,,0,0
023984,2021,0,13.249,1782.682,0,0,50.892,2.09,106.456,118.764,0,118.764,106.456,24.403,157.348
023984,2022,0,1.012,1872.411,0,0,56.697,.89,138.201,50.141,0,50.141,138.201,28.817,194.898
023990,2018,.738,6.286,206.97,10.315,10.315,18.811,-.37,162.467,-12.951,13.282,-12.951,-6.738,18.673,181.278
023990,2019,1.33,5.781,818.4,4.724,4.724,28.482,.37,208.502,15.424,42.578,15.424,-25.541,38.417,236.984
023990,2020,1.004,4.371,1005.502,6.935,6.935,34.719,-2.7,190.24,-120.348,15.809,-120.348,-62.753,36.059,224.959
023990,2021,.015,7.333,1049.698,47.785,47.785,39.715,-1.07,254.296,-49.593,23.011,-49.593,-23.16,33.438,294.011
023990,2022,-2.975,14.403,1002.383,30.265,30.265,40.267,-2.09,242.595,-99.19499999999999,37.841,-99.19499999999999,-70.801,36.073,282.862
023996,2018,6.81,31.529,3309.478,0,0,117.822,.01,164.385,10.897,0,10.897,137.447,47.199,282.207
023996,2019,20.195,22.903,3701.605,0,0,132.065,.39,174.149,46.476,0,46.476,153.191,52.146,306.214
023996,2020,8.073,28.31,3967.014,0,0,144.926,-.09,185.178,10.778,0,10.778,161.186,61.384,330.104
023996,2021,15.546,25.887,4182.956,0,0,178.985,-.2,212.243,11.366,0,11.366,183.839,74.221,391.228
023996,2022,1.147,22.889,3961.826,0,0,185.396,-.09,193.461,12.023,0,12.023,163.408,73.501,378.857
024005,2018,0,62.634,425.89,179.509,179.509,36.323,.34,112.844,57.821,0,57.821,100.803,39.636,149.167
024005,2019,0,37.33,354.631,108.673,108.673,90.855,-.39,38.291,-65.004,0,-65.004,26.987,19.645,129.146
024005,2020,0,14.869,157.761,12.557,12.557,208.832,-22.01,-165.789,-184.522,0,-184.522,-174.572,10.049,43.043
024005,2021,0,18.025,130.476,.887,.887,24.615,-5.3,54.243,-44.567,0,-44.567,46.127,13.547,78.858
024005,2022,0,6.232,70.547,1.544,1.544,14.562,1.44,35.175,37.328,0,37.328,22.188,4.961,49.737
024021,2018,-30.38,63.361,1274.767,118.961,118.961,439.321,1.04,528.258,55.019,194.337,55.019,209.349,185.027,967.579
024021,2019,-45.135,50.73,1267.11,48.758,48.758,390.368,1.48,598.111,76.526,270.276,76.526,277.407,165.207,988.479
024021,2020,-29.547,50.293,1819.923,37.04,37.04,404.899,1.55,465.564,79.46899999999999,322.614,79.46899999999999,181.359,127.555,870.463
024021,2021,-25.954,58.371,1859.734,96.509,96.509,411.998,.84,581.198,43.375,293.027,43.375,230.932,159.376,993.196
024040,2018,-32.016,28.66,2667.784,13.608,13.608,47.992,2.07,551.682,273.741,8.582000000000001,273.741,-48.844,12.759,599.674
024040,2019,-25.29,16.067,3233.112,30.905,30.905,73.13200000000001,2.08,1049.467,294.146,18.18,294.146,380.335,63.034,1122.599
024040,2020,-21.071,17.199,2389.755,35.12,35.12,46.318,-3.23,682.946,-451.286,21.965,-451.286,-66.65300000000001,76.20399999999999,729.264
024040,2021,-32.668,11.904,2611.69,11.955,11.955,798.903,-.2,11.553,-28.597,24.806,-28.597,11.553,61.896,810.456
024040,2022,-57.48,17.921,2533.876,15.721,15.721,983.23,-1.9,-395.863,-269.722,22.033,-269.722,-395.863,25.538,587.367
024071,2018,-.178,1.481,175.741,2.102,2.102,72.449,.5600000000000001,117.622,19.967,0,19.967,35.572,5.516,190.071
024071,2019,.033,1.927,260.102,8.084,8.084,101.642,1.02,154.37,36.282,0,36.282,29.147,7.562,256.012
024071,2020,.056,1.04,389.48,19.038,19.038,119.029,4.44,191.027,158.403,0,158.403,40.873,10.057,310.056
024071,2021,-.194,1.704,408.017,8.103,8.103,143.944,.03,215.426,1.028,0,1.028,18.067,12.595,359.37
024071,2022,-1.684,2.473,381.217,6.54,6.54,191.826,-1.95,280.057,-68.119,0,-68.119,-17.229,16.503,471.883
024073,2018,0,3.177,81.14400000000001,1.256,1.256,30.801,1.78,69.947,55.681,0,55.681,64.68899999999999,15.357,100.748
024073,2019,0,5.593,105.653,.305,.305,25.49,1.76,56.897,41.479,0,41.479,52.842,16.651,82.387
024073,2020,0,4.399,105.32,.162,.162,25.861,1.74,57.484,41.147,0,41.147,53.278,14.744,83.345
024073,2021,0,4.954,114.472,.668,.668,22.817,1.71,55.635,40.362,0,40.362,51.223,14.555,78.452
024073,2022,0,4.225,121.422,.641,.641,24.885,1.72,54.882,40.65,0,40.65,50.384,12.997,79.767
024076,2018,0,77.431,1159.003,74.178,74.178,741.047,2.05,500.33,135.013,296.407,135.013,176.397,.57,1241.377
024076,2019,0,63.223,1596.247,76.979,76.979,849.649,2.14,558.55,141.13,335.181,141.13,188.369,2.84,1408.199
024076,2020,0,117.217,2005.855,30.525,30.525,1079.695,3.68,729.126,242.696,353.704,242.696,299.718,.621,1808.821
024076,2021,0,106.599,1972.172,34.989,34.989,1066.219,2.43,686.776,157.455,467.306,157.455,229.07,1.372,1752.995
024076,2022,0,90.20399999999999,2044.096,51.667,51.667,1165.133,1.64,661.876,102.79,470.534,102.79,158.71,2.374,1827.009
024083,2020,-3.127,8.875999999999999,554.928,20.955,20.955,144.366,-.6,230.299,-78.937,0,-78.937,-72.34,77.15900000000001,374.665
024083,2021,-17.497,13,670.207,33.386,33.386,129.601,-.01,295.947,-1.479,0,-1.479,46.728,76.929,425.548
024083,2022,-27.752,14.329,719.192,58.53,58.53,148.198,-.08,343.426,-12.304,0,-12.304,59.038,102.885,491.624
024084,2018,-1.47,3.445,62.983,4.059,4.059,37.182,-.74,42.107,-43.365,9.534000000000001,-43.365,-38.339,13.389,79.289
024084,2019,-.865,6.92,72.396,2.926,2.926,36.455,-.44,40.974,-28.478,12.074,-28.478,-20.892,11.231,77.429
024084,2020,-4,4.918,71.5,3.249,3.249,30.68,-.34,38.081,-24.293,12.585,-24.293,-20.748,9.771000000000001,68.761
024084,2021,-1.112,6.557,145.341,2.3,2.3,29.906,-.01,54.954,-2.413,15.204,-2.413,-13.735,9.359,84.86
024084,2022,.856,4.163,94.048,1.918,1.918,34.805,-6.99,27.245,-50.473,18.91,-50.473,-42.246,9.907,62.05
024096,2018,0,3.12,93.111,.253,.253,15.528,-.87,8.916,-12.326,0,-12.326,8.916,4.702,24.444
024096,2019,0,2.814,82.922,.224,.224,14.287,-2.12,6.754,-11.5,0,-11.5,6.754,5.119,21.041
024099,2018,-34.616,38.167,708.572,7.902,7.902,423.946,-.09,280.596,-1.72,173.601,-1.72,50.664,126.829,704.542
024099,2019,-34.455,36.173,770.023,9.169,9.169,446.096,-2.16,288.806,-44.415,173.427,-44.415,57.636,130.279,734.902
024099,2020,-39.172,66.095,807.481,2.082,2.082,470.818,-.14,298.351,-3.007,203.164,-3.007,70.727,170.092,769.169
024099,2021,-33.549,82.57299999999999,829.074,3.986,3.986,537.3819999999999,.9399999999999999,325.542,20.801,270.516,20.801,88.27500000000001,175.156,862.924
024099,2022,-35.854,38.052,725.888,2.975,2.975,447.816,-.29,279.846,-6.166,222.209,-6.166,53.648,141.243,727.662
024116,2018,-3.115,41.709,1007.474,40.597,40.597,1320.252,1.8,611.221,65.86499999999999,48.227,65.86499999999999,184.844,249.262,1931.473
024116,2019,-.456,76.226,1955.469,46.628,46.628,1634.097,-6.58,773.313,-251.61,94.511,-251.61,227.056,397.877,2407.41
024116,2020,2.148,98.5,2196.54,39.415,39.415,1871.798,2.02,900.617,87.259,141.979,87.259,272.094,426.287,2772.415
024116,2021,1.965,100.125,2509.023,58.204,58.204,2202.84,3.05,1046.232,135.212,161.387,135.212,312.63,558.4059999999999,3249.072
024116,2022,-5.917,115.989,2774.514,77.60899999999999,77.60899999999999,2565.72,2.72,1180.115,121.074,242.341,121.074,333.686,656.836,3745.835
024135,2018,0,20.214,440.985,11.015,11.015,144.815,.43,275.679,21.524,22.99,21.524,66.123,50.51,420.494
024135,2019,0,32.878,557.799,19.324,19.324,182.899,1.06,319.464,53.531,34.168,53.531,73.331,77.373,502.363
024135,2020,0,38.163,731.687,16.141,16.141,226.546,1.53,391.457,77.85299999999999,44.281,77.85299999999999,91.83199999999999,83.32599999999999,618.003
024135,2021,0,64.751,1232.015,11.062,11.062,304.659,1.01,444.31,52.259,75.276,52.259,92.556,105.548,748.9690000000001
024135,2022,0,53.121,1329.375,28.64,28.64,341.222,1.07,501.337,56.338,115.584,56.338,84.325,124.283,842.559
024142,2018,3.283,18.12,67.175,1.373,1.373,31.864,-7.11,6.588,-82.889,5.068,-82.889,-76.852,14.005,38.452
024142,2019,-.302,.091,10.847,.96,.96,.208,-.05,.194,-.9330000000000001,.114,27.555,-2.008,.129,.402
024142,2020,-.353,.064,22.635,.289,.289,.346,-.06,.52,-2.107,1.404,-2.107,-2.294,2.406,.866
024142,2021,-2.781,.119,67.154,.758,.758,3.542,-.8,2.17,-8.132999999999999,1.467,-8.132999999999999,-8.23,17.703,5.712
024142,2022,-3.334,.344,114.575,.461,.461,.163,-.15,.602,-11.849,.218,-24.326,-9.694000000000001,30.186,.765
024157,2018,-113.117,6.886,2107.974,55.673,55.673,1377.412,3.41,403.446,153.206,275.13,153.206,284.918,425.652,1780.858
024157,2019,-96.96899999999999,5.871,2439.44,118.972,118.972,1441.631,3.81,422.808,164.618,265.256,164.618,300.474,417.839,1864.439
024157,2020,-118.432,7.187,2372.197,83.045,83.045,1282.303,2.56,348.981,106.579,190.352,106.579,238.05,358.975,1631.284
024157,2021,-131.299,23.077,3836.452,121.529,121.529,1300.345,3.04,398.62,124.909,407.255,124.909,287.361,589.769,1698.965
024157,2022,-106.573,29.243,3904.867,118.488,118.488,2185.568,5.36,586.0309999999999,253.495,441.641,253.495,438.088,551.903,2771.599
024171,2018,-2.706,261.625,1620.584,65.355,65.355,2155.898,-.26,1027.84,-20.466,645.317,-20.466,259.398,68.87,3183.738
024171,2019,-2.495,299.072,2465.07,77.81999999999999,77.81999999999999,2406.368,1.27,1086.319,94.497,632.587,94.497,229.292,89.151,3492.687
024171,2020,-3.286,245.071,1976.595,31.114,31.114,1831.776,-6.77,402.943,-488.719,473.183,-488.719,-346.158,196.049,2234.719
024171,2021,-3.617,340.877,2014.634,33.03,33.03,2050.023,2,1146.56,154.481,586.429,154.481,283.093,199.826,3196.583
024171,2022,-5.35,255.364,2009.618,54.974,54.974,2154.888,2.26,1160.54,162.676,605.652,162.676,280,77.76300000000001,3315.428
024176,2018,-.552,14.587,268.171,3.88,3.88,158.554,-2.22,99.09999999999999,-128.154,13.633,-128.154,-107.127,62.223,257.654
024176,2019,.919,8.603999999999999,582.6559999999999,4.968,4.968,167.74,-1.79,134.588,-124.827,12.394,-124.827,-122.945,53.351,302.328
024176,2020,4.259,8.096,932.153,19.604,19.604,194.007,-2.84,196.998,-229.743,20.031,-229.743,-206.664,78.565,391.005
024176,2021,-2.287,27.206,1236.487,41.03,41.03,307.164,-5.21,318.322,-471.716,26.909,-471.716,-415.016,122.074,625.486
024176,2022,-16.362,31.148,1394.474,47.697,47.697,439.554,-5.57,380.668,-547.799,35.406,-547.799,-524.338,244.385,820.222
024177,2018,0,6.415,120.472,1.937,1.937,120.689,-2.43,-92.422,-98.94199999999999,0,-98.94199999999999,-92.422,0,28.267
024177,2019,0,4.859,132.44,1.002,1.002,97.286,-1.24,-62.781,-70.279,0,-70.279,-62.781,1.785,34.505
024177,2020,-.047,4.018,342.94,.591,.591,114.767,-1.12,-81.55200000000001,-89.127,0,-89.127,-81.55200000000001,9.387,33.215
024177,2021,-.06,13.735,354.859,9.566000000000001,9.566000000000001,203.473,-.72,-58.546,-65.578,0,-65.578,-58.546,0,144.927
024177,2022,-.012,17.44,348.784,9.821,9.821,246.989,-2.31,-239.861,-250.157,0,-250.157,-239.861,0,7.128
024197,2018,-41.791,69.53400000000001,1537.349,115.751,115.751,888.592,4.26,1324.65,377.031,173.303,377.031,577.072,272.623,2213.242
024197,2019,-46.182,72.172,1832.475,154.969,154.969,953.4640000000001,4.89,1453.444,427.72,195.019,427.72,654.141,307.487,2406.908
024197,2020,-53.615,74.55800000000001,2294.561,106.958,106.958,1039.72,6.71,1666.935,581.776,209.873,581.776,817.919,374.742,2706.655
024197,2021,-53.484,116.14,2437.203,119.549,119.549,1216.304,8.6,1999.056,744.845,269.03,744.845,1041.652,425.584,3215.36
024197,2022,-77.79600000000001,110.221,2746.765,148.838,148.838,1251.24,8.029999999999999,2116.084,679.0890000000001,367.823,679.0890000000001,1010.511,490.903,3367.324
024199,2018,.087,4.379,29.637,-.006,-.006,34.014,-.82,8.984,-16.898,0,-16.898,-1.684,7.871,42.998
024199,2019,.06,4.696,25.291,.084,.084,31.765,-2.83,8.15,-5.608,0,-5.608,-4.06,6.384,39.915
024204,2018,0,3.334,23.953,1.337,1.337,19.514,.12,13.722,1.399,.353,1.399,2.993,8.890000000000001,33.236
024204,2019,0,3.036,16.99,.398,.398,15.549,-.42,6.405,-5.021,.322,-5.021,-1.971,7.685,21.954
024204,2020,0,3.148,14.289,.061,.061,13.995,-.38,3.487,-4.615,.085,-4.615,-4.403,6.098,17.482
024204,2021,0,2.539,10.65,.106,.106,16.213,-2.01,3.29,-3.534,.019,-3.534,-4.731,5.251,19.503
024204,2022,0,2.653,20.968,.029,.029,15.44,5.59,3.36,10.046,.029,10.046,-2.335,5.585,18.8
024216,2018,-2071,1329,32521,2121,2121,7155,1.48,3581,985,577,1203,3389,1758,10736
024216,2019,-2229,1311,33648,2405,2405,6818,.45,3371,302,487,303,3175,1610,10189
024216,2020,-2397,1156,34603,1900,1900,5909,.06,3751,43,461,46,3586,1438,9660
024216,2021,-2220,1153,32963,2116,2116,7389,-.62,3752,-413,604,-409,3586,1602,11141
024216,2022,-1640,1730,38363,4551,4551,9016,-.82,3601,-546,1055,-546,3394,1906,12617
024225,2018,0,9.925000000000001,318.018,15.274,15.274,447.947,2.46,147.793,46.703,0,46.703,84.497,71.336,595.74
024225,2019,0,15.145,416.26,32.36,32.36,443.788,2.55,148.437,47.377,0,47.377,83.227,65.767,592.225
024225,2020,0,12.353,424.76,17.243,17.243,405.584,2.55,147.06,46.356,0,46.356,82.611,64.72199999999999,552.644
024225,2021,0,14.08,415.246,29.819,29.819,470.2,3.66,176.03,66.41,0,66.41,108.428,82.586,646.23
024232,2018,-180.709,23150.185,28235.907,50.664,,215.546,3.72,1097.862,323.77,54.42,323.77,637.372,19831.897,1313.408
024232,2019,-54.724,23803.575,30600.757,42.716,,278.273,3.72,1163.416,327.38,86.26900000000001,327.38,663.178,21021.504,1441.689
024232,2020,80.069,27697.877,33638.602,37.869,,718.362,-.54,664.047,-45.174,147.711,-45.174,128.187,21339.754,1382.409
024232,2021,-53.935,30465.897,36531.205,23.541,,-28.471,5.22,1364.087,463.215,100.602,463.215,838.206,20792.217,1335.616
024232,2022,-772.182,29070.349,35183.825,29.145,,58.661,5.98,1409.888,524.0890000000001,28.402,524.0890000000001,881.913,22806.257,1468.549
024233,2018,-96.40000000000001,,2895.9,0,0,1248.3,.29,27.5,12.8,0,12.8,27.5,,1275.8
024233,2019,-37.9,,2985.4,,,1288.7,1.96,121.3,87.40000000000001,0,87.40000000000001,121.3,,1410
024233,2020,13.9,,3102.5,,,1452.7,.3,29.7,13.1,0,13.1,29.7,,1482.4
024234,2018,0,56.157,229.987,8.768000000000001,8.768000000000001,385.116,-.34,211.521,-22.157,65.27200000000001,-22.157,-6.279,81.76300000000001,596.6369999999999
024234,2019,0,83.65900000000001,212.743,7.146,7.146,328.178,-7.54,173.644,-56.296,78.863,-56.296,-22.608,63.594,501.822
024234,2020,0,77.995,226.637,4.892,4.892,283.162,-1.23,171.009,-13.234,68.715,-13.234,20.753,61.951,454.171
024234,2021,-2.428,89.04600000000001,522.647,10.037,10.037,324.534,-1.14,226.6,-22.008,116.256,-22.008,37.109,78.947,551.134
024234,2022,-7.26,105.093,443.748,,,330.899,-2.63,213.656,-70.045,111.707,-70.045,20.788,50.576,544.555
024249,2018,-13.07,7.769,1528.876,4.011,4.011,128.735,-1.47,289.172,-97.084,0,-97.084,-30.283,43.571,417.907
024249,2019,-17.239,9.074999999999999,1602.827,3.51,3.51,184.465,-1.38,368.842,-98.864,0,-98.864,-34.87,56.948,553.307
024249,2020,18.518,46.03,17755.281,4.024,4.024,389.132,-5.36,704.83,-485.136,56.498,-485.136,-15.293,169.281,1093.962
024249,2021,-6.285,47.257,17734.608,8.534000000000001,8.534000000000001,646.925,-2.73,1385.782,-428.793,73.07899999999999,-428.793,-31.416,190.124,2032.707
024249,2022,-42.776,47.69,4345.355,16.48,16.48,741.128,-84.59999999999999,1665.712,-13659.531,56.342,-13659.531,31.52,235.645,2406.84
024277,2019,,,,,,,,,,,,,,
024277,2020,4.567,3.382,104.601,0,0,2.292,-1.25,5.012,-21.622,5.331,-21.622,-17.325,7.431,7.304
024277,2021,4.746,3.18,86.77500000000001,.032,.032,2.042,-1.5,4.831,-30.699,7.413,-30.699,-28.412,1.412,6.873
024277,2022,16.837,2.033,64.42100000000001,0,0,2.056,-1.38,4.625,-28.669,7.941,-28.669,-27.998,6.344,6.681
024287,2018,-48.715,34.62,14588.711,0,0,-112.108,3.99,611.355,267.399,0,267.399,611.355,6811.028,499.247
024287,2019,42,29,13320,0,0,115,-4.69,248.775,-216,0,-216,248.775,5590,363.775
024287,2020,79,27,13220,0,0,316,-9.470000000000001,-156,-437,0,-437,-156,5557,160
024287,2021,58,33,12303,0,0,36,-.61,218,-17,0,-17,218,5195,254
024287,2022,-253,39,7973,0,0,-215,11.31,499,521,0,521,499,2499,284
024291,2018,-.06,43.468,1774.68,14.279,14.279,405.774,4.37,375.157,80.354,0,80.354,206.367,137.504,780.931
024291,2019,-.058,40.925,2049.511,19.424,19.424,496.573,5.85,413.605,104.346,0,104.346,250.909,136.869,910.178
024291,2020,-.055,37.424,2074.945,10.927,10.927,395.87,-6.43,293.398,-103.994,0,-103.994,132.831,121.897,689.268
024291,2021,-.059,55.956,1999.366,16.849,16.849,496.664,5.66,399.503,97.864,0,97.864,227.184,119.968,896.167
024291,2022,-.065,52.067,1881.491,35.318,35.318,504.39,4.96,405.012,81.111,0,81.111,216.97,119.981,909.402
024293,2018,-48.8,121.4,1419.3,74.09999999999999,74.09999999999999,1300.7,5.43,285.2,91.7,215.1,91.7,189.5,260.3,1585.9
024293,2019,-38.6,92,1526.2,60.2,60.2,1215.2,3.83,298.9,62,177.6,62,200.9,239.8,1514.1
024293,2020,-18.7,86.09999999999999,1864.7,51.9,51.9,941.3,1.81,231.4,28.8,152,28.8,145.7,160.5,1172.7
024293,2021,-3.7,351.4,2422.4,58,58,2343.7,-1.17,278.3,-18.5,404.6,-18.5,177.3,448.9,2622
024293,2022,3.2,305.1,2288.8,142.5,142.5,3180.2,-1.86,247.7,-29.6,525.4,-29.6,137.2,429.3,3427.9
